"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 06- 18","1,278.31","1,279.16","1,282.02","1,277.08","","-0.12%"
"2018- 06- 15","1,279.84","1,302.15","1,303.92","1,275.85","","-1.72%"
"2018- 06- 14","1,302.22","1,299.85","1,309.69","1,297.34","","0.19%"
"2018- 06- 13","1,299.71","1,295.47","1,301.53","1,292.55","","0.29%"
"2018- 06- 12","1,295.97","1,300.09","1,300.88","1,293.00","","-0.32%"
"2018- 06- 11","1,300.14","1,299.17","1,302.57","1,294.13","","0.11%"
"2018- 06- 08","1,298.75","1,297.32","1,301.27","1,294.20","","0.13%"
"2018- 06- 07","1,297.12","1,296.41","1,303.48","1,295.08","","0.01%"
"2018- 06- 06","1,297.00","1,297.15","1,302.85","1,294.63","","0.07%"
"2018- 06- 05","1,296.13","1,292.34","1,300.94","1,289.79","","0.32%"
"2018- 06- 04","1,291.98","1,293.16","1,298.47","1,290.27","","-0.09%"
"2018- 06- 01","1,293.14","1,298.98","1,300.72","1,289.52","","-0.40%"
"2018- 05- 31","1,298.32","1,301.51","1,306.86","1,297.90","","-0.24%"
"2018- 05- 30","1,301.48","1,299.02","1,304.70","1,295.75","","0.20%"
"2018- 05- 29","1,298.86","1,298.68","1,307.14","1,294.30","","0.06%"
"2018- 05- 28","1,298.11","1,298.74","1,300.47","1,295.62","","-0.27%"
"2018- 05- 25","1,301.61","1,304.44","1,308.24","1,300.05","","-0.25%"
"2018- 05- 24","1,304.88","1,294.06","1,306.97","1,292.91","","0.86%"
"2018- 05- 23","1,293.75","1,291.50","1,298.59","1,288.61","","0.19%"
"2018- 05- 22","1,291.32","1,292.85","1,296.44","1,287.80","","-0.11%"
"2018- 05- 21","1,292.68","1,290.90","1,293.53","1,282.15","","0.01%"
"2018- 05- 18","1,292.50","1,291.35","1,295.26","1,286.81","","0.12%"
"2018- 05- 17","1,291.00","1,291.13","1,295.29","1,286.41","","0.00%"
"2018- 05- 16","1,291.03","1,290.32","1,297.67","1,287.01","","0.03%"
"2018- 05- 15","1,290.64","1,313.09","1,315.24","1,288.71","","-1.69%"
"2018- 05- 14","1,312.82","1,318.56","1,322.76","1,312.82","","-0.41%"
"2018- 05- 11","1,318.22","1,321.57","1,326.49","1,317.94","","-0.24%"
"2018- 05- 10","1,321.39","1,312.12","1,323.14","1,310.89","","0.66%"
"2018- 05- 09","1,312.78","1,314.46","1,317.78","1,304.48","","-0.13%"
"2018- 05- 08","1,314.47","1,313.57","1,318.08","1,306.20","","0.01%"
"2018- 05- 07","1,314.30","1,315.03","1,319.22","1,310.29","","-0.06%"
"2018- 05- 04","1,315.05","1,312.30","1,315.61","1,308.41","","0.23%"
"2018- 05- 03","1,312.09","1,305.18","1,318.91","1,305.02","","0.55%"
"2018- 05- 02","1,304.85","1,304.38","1,313.80","1,303.94","","0.07%"
"2018- 05- 01","1,303.97","1,315.58","1,316.69","1,301.88","","-0.87%"
"2018- 04- 30","1,315.36","1,322.81","1,325.34","1,310.51","","-0.56%"
"2018- 04- 27","1,322.80","1,317.57","1,326.11","1,316.26","","0.42%"
"2018- 04- 26","1,317.28","1,322.39","1,326.96","1,315.45","","-0.46%"
"2018- 04- 25","1,323.33","1,330.12","1,332.40","1,318.90","","-0.55%"
"2018- 04- 24","1,330.68","1,324.71","1,333.04","1,322.60","","0.43%"
"2018- 04- 23","1,325.00","1,335.81","1,336.38","1,322.81","","-0.76%"
"2018- 04- 20","1,335.12","1,346.06","1,346.56","1,335.07","","-0.78%"
"2018- 04- 19","1,345.60","1,349.33","1,355.12","1,341.23","","-0.28%"
"2018- 04- 18","1,349.32","1,347.50","1,356.14","1,342.10","","0.15%"
"2018- 04- 17","1,347.29","1,345.65","1,349.80","1,337.73","","0.10%"
"2018- 04- 16","1,345.91","1,344.58","1,350.89","1,340.17","","0.03%"
"2018- 04- 13","1,345.46","1,335.20","1,347.50","1,335.20","","0.75%"
"2018- 04- 12","1,335.48","1,352.70","1,353.60","1,333.96","","-1.32%"
"2018- 04- 11","1,353.29","1,339.94","1,365.61","1,339.68","","0.99%"
"2018- 04- 10","1,340.05","1,336.87","1,343.55","1,331.81","","0.29%"
"2018- 04- 09","1,336.24","1,333.14","1,338.36","1,326.98","","0.23%"
"2018- 04- 06","1,333.20","1,326.38","1,335.59","1,321.47","","0.50%"
"2018- 04- 05","1,326.55","1,333.02","1,335.29","1,322.80","","-0.51%"
"2018- 04- 04","1,333.35","1,332.82","1,348.45","1,331.59","","0.04%"
"2018- 04- 03","1,332.83","1,340.69","1,342.87","1,329.18","","-0.64%"
"2018- 04- 02","1,341.35","1,326.20","1,345.26","1,324.90","","1.23%"
"2018- 03- 29","1,325.00","1,325.41","1,329.32","1,322.21","","0.00%"
"2018- 03- 28","1,324.99","1,345.74","1,347.39","1,323.59","","-1.47%"
"2018- 03- 27","1,344.71","1,353.51","1,357.06","1,340.16","","-0.65%"
"2018- 03- 26","1,353.46","1,347.91","1,356.37","1,343.55","","0.46%"
"2018- 03- 23","1,347.22","1,329.17","1,350.66","1,329.17","","1.37%"
"2018- 03- 22","1,328.95","1,332.15","1,335.23","1,324.88","","-0.24%"
"2018- 03- 21","1,332.17","1,311.28","1,336.96","1,309.98","","1.60%"
"2018- 03- 20","1,311.21","1,317.00","1,318.66","1,307.31","","-0.44%"
"2018- 03- 19","1,316.94","1,313.94","1,320.07","1,307.89","","0.22%"
"2018- 03- 16","1,314.00","1,317.11","1,322.67","1,310.31","","-0.17%"
"2018- 03- 15","1,316.26","1,324.39","1,328.16","1,315.05","","-0.66%"
"2018- 03- 14","1,325.00","1,326.42","1,330.42","1,321.91","","-0.10%"
"2018- 03- 13","1,326.39","1,322.81","1,328.66","1,316.79","","0.25%"
"2018- 03- 12","1,323.05","1,323.69","1,324.67","1,315.39","","-0.05%"
"2018- 03- 09","1,323.70","1,322.32","1,325.15","1,313.05","","0.10%"
"2018- 03- 08","1,322.35","1,325.84","1,329.39","1,319.19","","-0.24%"
"2018- 03- 07","1,325.54","1,334.50","1,340.47","1,321.95","","-0.67%"
"2018- 03- 06","1,334.46","1,320.36","1,338.89","1,319.91","","1.09%"
"2018- 03- 05","1,320.01","1,323.75","1,327.92","1,317.26","","-0.17%"
"2018- 03- 02","1,322.20","1,316.51","1,325.51","1,314.93","","0.43%"
"2018- 03- 01","1,316.55","1,318.53","1,321.30","1,302.99","","-0.11%"
"2018- 02- 28","1,318.05","1,318.53","1,322.82","1,315.80","","-0.01%"
"2018- 02- 27","1,318.20","1,333.13","1,336.74","1,313.32","","-1.12%"
"2018- 02- 26","1,333.16","1,327.56","1,340.91","1,326.42","","0.32%"
"2018- 02- 23","1,328.94","1,331.80","1,332.23","1,325.58","","-0.19%"
"2018- 02- 22","1,331.51","1,323.93","1,332.20","1,320.69","","0.55%"
"2018- 02- 21","1,324.26","1,329.82","1,336.58","1,322.60","","-0.39%"
"2018- 02- 20","1,329.49","1,346.74","1,348.21","1,328.22","","-1.28%"
"2018- 02- 19","1,346.69","1,347.50","1,351.35","1,345.99","","-0.09%"
"2018- 02- 16","1,347.86","1,353.29","1,361.84","1,344.78","","-0.40%"
"2018- 02- 15","1,353.30","1,350.78","1,357.18","1,348.41","","0.19%"
"2018- 02- 14","1,350.76","1,329.53","1,355.57","1,319.42","","1.60%"
"2018- 02- 13","1,329.55","1,322.29","1,330.96","1,321.39","","0.50%"
"2018- 02- 12","1,322.88","1,315.04","1,326.20","1,314.11","","0.47%"
"2018- 02- 09","1,316.69","1,318.87","1,322.71","1,311.06","","-0.17%"
"2018- 02- 08","1,318.97","1,318.61","1,322.17","1,306.90","","0.04%"
"2018- 02- 07","1,318.49","1,325.16","1,332.49","1,312.05","","-0.49%"
"2018- 02- 06","1,325.02","1,339.68","1,346.08","1,320.04","","-1.09%"
"2018- 02- 05","1,339.60","1,332.32","1,341.70","1,328.88","","0.50%"
"2018- 02- 02","1,332.98","1,349.16","1,350.12","1,327.21","","-1.20%"
"2018- 02- 01","1,349.19","1,345.40","1,351.42","1,337.30","","0.30%"
"2018- 01- 31","1,345.10","1,338.87","1,347.93","1,332.70","","0.49%"
"2018- 01- 30","1,338.55","1,340.67","1,349.12","1,334.48","","-0.13%"
"2018- 01- 29","1,340.35","1,350.07","1,352.65","1,337.74","","-0.73%"
"2018- 01- 26","1,350.14","1,348.36","1,357.39","1,344.38","","0.16%"
"2018- 01- 25","1,348.05","1,358.48","1,366.47","1,343.10","","-0.74%"
"2018- 01- 24","1,358.15","1,341.45","1,361.88","1,339.27","","1.25%"
"2018- 01- 23","1,341.39","1,334.45","1,342.22","1,331.54","","0.55%"
"2018- 01- 22","1,334.11","1,334.88","1,336.04","1,328.71","","0.17%"
"2018- 01- 19","1,331.80","1,327.49","1,338.37","1,326.46","","0.35%"
"2018- 01- 18","1,327.19","1,327.75","1,333.14","1,323.79","","-0.04%"
"2018- 01- 17","1,327.73","1,338.29","1,343.99","1,326.73","","-0.81%"
"2018- 01- 16","1,338.61","1,340.06","1,342.35","1,331.73","","-0.12%"
"2018- 01- 15","1,340.16","1,337.05","1,344.93","1,336.14","","0.13%"
"2018- 01- 12","1,338.40","1,322.82","1,339.40","1,321.16","","1.21%"
"2018- 01- 11","1,322.42","1,316.89","1,323.98","1,315.49","","0.40%"
"2018- 01- 10","1,317.19","1,313.28","1,326.94","1,308.29","","0.35%"
"2018- 01- 09","1,312.66","1,320.63","1,320.68","1,308.80","","-0.60%"
"2018- 01- 08","1,320.58","1,320.04","1,322.22","1,314.97","","0.03%"
"2018- 01- 05","1,320.21","1,323.50","1,323.83","1,313.81","","-0.21%"
"2018- 01- 04","1,322.97","1,312.53","1,325.92","1,305.67","","0.77%"
"2018- 01- 03","1,312.84","1,318.16","1,321.40","1,307.16","","-0.40%"
"2018- 01- 02","1,318.14","1,302.55","1,318.98","1,302.51","","0.86%"
"2018- 01- 01","1,306.86","1,303.43","1,307.72","1,302.43","","0.33%"
"2017- 12- 29","1,302.55","1,294.85","1,307.69","1,293.59","","0.60%"
"2017- 12- 28","1,294.84","1,287.31","1,295.30","1,286.66","","0.58%"
"2017- 12- 27","1,287.41","1,283.64","1,289.40","1,281.46","","0.32%"
"2017- 12- 26","1,283.29","1,274.91","1,283.77","1,273.25","","0.63%"
"2017- 12- 25","1,275.24","1,275.24","1,275.24","1,275.24","","0.02%"
"2017- 12- 22","1,275.01","1,267.12","1,276.38","1,265.10","","0.65%"
"2017- 12- 21","1,266.76","1,265.62","1,268.97","1,263.02","","0.09%"
"2017- 12- 20","1,265.62","1,261.69","1,267.84","1,261.23","","0.31%"
"2017- 12- 19","1,261.72","1,261.70","1,265.26","1,258.97","","0.00%"
"2017- 12- 18","1,261.69","1,253.79","1,264.37","1,252.68","","0.51%"
"2017- 12- 15","1,255.26","1,252.83","1,261.89","1,251.94","","0.19%"
"2017- 12- 14","1,252.85","1,255.54","1,259.18","1,249.92","","-0.21%"
"2017- 12- 13","1,255.45","1,243.88","1,256.95","1,240.06","","0.93%"
"2017- 12- 12","1,243.85","1,242.25","1,246.62","1,236.31","","0.15%"
"2017- 12- 11","1,241.96","1,247.28","1,251.67","1,240.19","","-0.50%"
"2017- 12- 08","1,248.14","1,247.34","1,252.66","1,244.34","","0.12%"
"2017- 12- 07","1,246.70","1,264.26","1,264.82","1,244.11","","-1.36%"
"2017- 12- 06","1,263.94","1,266.62","1,269.32","1,262.39","","-0.21%"
"2017- 12- 05","1,266.55","1,276.54","1,277.41","1,261.11","","-0.76%"
"2017- 12- 04","1,276.23","1,272.93","1,277.24","1,271.80","","-0.31%"
"2017- 12- 01","1,280.26","1,274.29","1,289.58","1,271.58","","0.43%"
"2017- 11- 30","1,274.76","1,283.88","1,285.70","1,270.51","","-0.69%"
"2017- 11- 29","1,283.57","1,293.90","1,296.75","1,281.98","","-0.81%"
"2017- 11- 28","1,294.01","1,294.85","1,297.74","1,291.01","","-0.04%"
"2017- 11- 27","1,294.50","1,288.57","1,299.20","1,286.47","","0.49%"
"2017- 11- 24","1,288.22","1,291.51","1,293.61","1,286.15","","-0.23%"
"2017- 11- 23","1,291.25","1,292.40","1,293.46","1,287.46","","-0.07%"
"2017- 11- 22","1,292.12","1,280.38","1,294.75","1,278.77","","0.91%"
"2017- 11- 21","1,280.48","1,276.70","1,284.87","1,276.08","","0.30%"
"2017- 11- 20","1,276.70","1,292.68","1,294.80","1,274.92","","-1.37%"
"2017- 11- 17","1,294.37","1,278.44","1,297.04","1,277.94","","1.24%"
"2017- 11- 16","1,278.47","1,278.47","1,281.60","1,274.98","","-0.03%"
"2017- 11- 15","1,278.80","1,281.00","1,289.47","1,277.04","","-0.15%"
"2017- 11- 14","1,280.71","1,278.17","1,283.68","1,270.64","","0.21%"
"2017- 11- 13","1,277.99","1,275.16","1,280.22","1,274.29","","0.14%"
"2017- 11- 10","1,276.14","1,285.21","1,287.16","1,273.33","","-0.71%"
"2017- 11- 09","1,285.30","1,281.62","1,288.72","1,280.09","","0.31%"
"2017- 11- 08","1,281.30","1,275.85","1,287.52","1,275.23","","0.45%"
"2017- 11- 07","1,275.53","1,281.82","1,281.97","1,271.68","","-0.47%"
"2017- 11- 06","1,281.55","1,269.49","1,283.01","1,266.05","","0.92%"
"2017- 11- 03","1,269.85","1,276.80","1,279.74","1,265.55","","-0.48%"
"2017- 11- 02","1,275.99","1,274.91","1,284.49","1,273.64","","0.13%"
"2017- 11- 01","1,274.39","1,270.88","1,281.25","1,267.98","","0.22%"
"2017- 10- 31","1,271.58","1,276.29","1,278.36","1,268.01","","-0.37%"
"2017- 10- 30","1,276.24","1,273.59","1,279.29","1,268.80","","0.23%"
"2017- 10- 27","1,273.35","1,268.07","1,274.80","1,264.10","","0.49%"
"2017- 10- 26","1,267.11","1,277.56","1,282.80","1,265.69","","-0.81%"
"2017- 10- 25","1,277.41","1,276.85","1,280.39","1,271.03","","0.05%"
"2017- 10- 24","1,276.72","1,282.01","1,284.06","1,273.43","","-0.42%"
"2017- 10- 23","1,282.07","1,277.45","1,283.66","1,272.24","","0.11%"
"2017- 10- 20","1,280.72","1,289.57","1,291.47","1,277.88","","-0.70%"
"2017- 10- 19","1,289.79","1,281.25","1,290.69","1,276.61","","0.67%"
"2017- 10- 18","1,281.17","1,285.18","1,289.08","1,277.13","","-0.31%"
"2017- 10- 17","1,285.19","1,295.32","1,296.66","1,281.69","","-0.74%"
"2017- 10- 16","1,294.74","1,303.88","1,306.80","1,291.01","","-0.78%"
"2017- 10- 13","1,304.88","1,293.73","1,304.88","1,291.04","","0.87%"
"2017- 10- 12","1,293.60","1,292.01","1,297.60","1,289.47","","0.14%"
"2017- 10- 11","1,291.80","1,287.91","1,293.56","1,284.12","","0.31%"
"2017- 10- 10","1,287.85","1,284.35","1,294.63","1,282.29","","0.29%"
"2017- 10- 09","1,284.10","1,275.45","1,285.50","1,275.21","","0.63%"
"2017- 10- 06","1,276.03","1,269.09","1,277.18","1,260.89","","0.63%"
"2017- 10- 05","1,268.05","1,275.16","1,279.42","1,266.90","","-0.52%"
"2017- 10- 04","1,274.69","1,271.64","1,282.42","1,270.85","","0.23%"
"2017- 10- 03","1,271.75","1,270.71","1,274.71","1,267.91","","0.05%"
"2017- 10- 02","1,271.12","1,279.50","1,279.61","1,270.45","","-0.65%"
"2017- 09- 29","1,279.45","1,286.91","1,290.47","1,278.24","","-0.61%"
"2017- 09- 28","1,287.30","1,281.11","1,289.00","1,277.64","","0.48%"
"2017- 09- 27","1,281.12","1,293.61","1,296.54","1,281.12","","-0.99%"
"2017- 09- 26","1,293.89","1,309.90","1,313.92","1,293.04","","-1.27%"
"2017- 09- 25","1,310.55","1,297.67","1,311.90","1,290.63","","1.02%"
"2017- 09- 22","1,297.38","1,291.30","1,299.14","1,291.30","","0.46%"
"2017- 09- 21","1,291.39","1,301.02","1,302.07","1,287.99","","-0.75%"
"2017- 09- 20","1,301.15","1,310.94","1,316.25","1,295.96","","-0.77%"
"2017- 09- 19","1,311.28","1,307.30","1,311.78","1,304.98","","0.28%"
"2017- 09- 18","1,307.57","1,320.50","1,320.50","1,305.03","","-0.91%"
"2017- 09- 15","1,319.62","1,329.83","1,334.76","1,319.62","","-0.77%"
"2017- 09- 14","1,329.83","1,323.56","1,330.69","1,316.11","","0.50%"
"2017- 09- 13","1,323.25","1,331.95","1,335.05","1,320.91","","-0.65%"
"2017- 09- 12","1,331.94","1,327.86","1,332.43","1,322.55","","0.35%"
"2017- 09- 11","1,327.32","1,337.45","1,340.36","1,326.36","","-1.44%"
"2017- 09- 08","1,346.71","1,348.83","1,357.94","1,343.00","","-0.18%"
"2017- 09- 07","1,349.20","1,334.27","1,350.27","1,332.60","","1.13%"
"2017- 09- 06","1,334.14","1,339.55","1,342.84","1,331.66","","-0.39%"
"2017- 09- 05","1,339.33","1,335.07","1,345.18","1,327.96","","0.35%"
"2017- 09- 04","1,334.67","1,334.38","1,339.85","1,331.92","","0.73%"
"2017- 09- 01","1,324.97","1,321.80","1,329.20","1,316.65","","0.22%"
"2017- 08- 31","1,322.07","1,308.80","1,324.11","1,300.82","","1.02%"
"2017- 08- 30","1,308.76","1,309.26","1,313.87","1,305.26","","-0.06%"
"2017- 08- 29","1,309.50","1,317.75","1,326.14","1,304.93","","-0.08%"
"2017- 08- 28","1,310.49","1,292.76","1,312.99","1,292.49","","1.50%"
"2017- 08- 25","1,291.15","1,285.91","1,294.14","1,278.66","","0.37%"
"2017- 08- 24","1,286.33","1,289.98","1,291.30","1,284.55","","-0.33%"
"2017- 08- 23","1,290.62","1,285.56","1,292.03","1,283.09","","0.46%"
"2017- 08- 22","1,284.72","1,291.18","1,292.69","1,282.11","","-0.50%"
"2017- 08- 21","1,291.22","1,283.60","1,293.58","1,280.60","","0.52%"
"2017- 08- 18","1,284.50","1,288.20","1,301.20","1,283.64","","-0.27%"
"2017- 08- 17","1,288.01","1,283.61","1,290.47","1,282.20","","0.38%"
"2017- 08- 16","1,283.10","1,271.87","1,284.29","1,268.19","","0.86%"
"2017- 08- 15","1,272.13","1,282.36","1,282.77","1,267.98","","-0.77%"
"2017- 08- 14","1,281.95","1,289.09","1,289.82","1,278.12","","-0.56%"
"2017- 08- 11","1,289.21","1,286.45","1,292.26","1,281.55","","0.18%"
"2017- 08- 10","1,286.90","1,277.56","1,288.63","1,274.85","","0.73%"
"2017- 08- 09","1,277.55","1,261.41","1,279.06","1,260.96","","1.34%"
"2017- 08- 08","1,260.64","1,257.61","1,265.70","1,251.41","","0.23%"
"2017- 08- 07","1,257.69","1,259.03","1,260.38","1,255.68","","-0.07%"
"2017- 08- 04","1,258.60","1,269.01","1,270.94","1,254.75","","-0.79%"
"2017- 08- 03","1,268.65","1,266.46","1,271.37","1,258.70","","0.15%"
"2017- 08- 02","1,266.70","1,268.80","1,273.34","1,263.18","","-0.19%"
"2017- 08- 01","1,269.05","1,268.80","1,274.47","1,264.05","","-0.04%"
"2017- 07- 31","1,269.55","1,270.16","1,271.48","1,265.93","","0.02%"
"2017- 07- 28","1,269.25","1,259.36","1,271.34","1,257.45","","0.81%"
"2017- 07- 27","1,259.00","1,260.50","1,265.49","1,254.52","","-0.17%"
"2017- 07- 26","1,261.10","1,250.00","1,263.92","1,243.91","","0.96%"
"2017- 07- 25","1,249.05","1,254.77","1,258.18","1,249.01","","-0.49%"
"2017- 07- 24","1,255.24","1,255.66","1,259.18","1,251.78","","0.03%"
"2017- 07- 21","1,254.90","1,244.16","1,256.30","1,243.35","","0.82%"
"2017- 07- 20","1,244.74","1,241.03","1,247.98","1,235.24","","0.31%"
"2017- 07- 19","1,240.87","1,242.58","1,244.48","1,236.05","","-0.13%"
"2017- 07- 18","1,242.46","1,233.84","1,245.06","1,233.01","","0.65%"
"2017- 07- 17","1,234.40","1,228.60","1,236.44","1,228.30","","0.44%"
"2017- 07- 14","1,228.98","1,216.63","1,233.16","1,214.95","","0.95%"
"2017- 07- 13","1,217.45","1,220.21","1,224.92","1,216.63","","-0.21%"
"2017- 07- 12","1,220.00","1,217.95","1,226.10","1,214.51","","0.19%"
"2017- 07- 11","1,217.69","1,214.59","1,217.79","1,207.89","","0.28%"
"2017- 07- 10","1,214.35","1,213.70","1,215.60","1,204.85","","0.12%"
"2017- 07- 07","1,212.90","1,224.39","1,227.20","1,207.25","","-1.00%"
"2017- 07- 06","1,225.15","1,227.06","1,229.57","1,222.56","","-0.15%"
"2017- 07- 05","1,226.95","1,223.55","1,229.34","1,217.64","","0.24%"
"2017- 07- 04","1,223.97","1,221.94","1,226.74","1,220.69","","0.29%"
"2017- 07- 03","1,220.46","1,241.46","1,242.83","1,218.41","","-1.70%"
"2017- 06- 30","1,241.60","1,244.82","1,248.59","1,239.70","","-0.33%"
"2017- 06- 29","1,245.74","1,249.18","1,253.71","1,239.66","","-0.29%"
"2017- 06- 28","1,249.32","1,247.37","1,255.11","1,247.37","","0.18%"
"2017- 06- 27","1,247.10","1,243.65","1,253.13","1,241.12","","0.21%"
"2017- 06- 26","1,244.45","1,258.13","1,258.54","1,236.96","","-0.99%"
"2017- 06- 23","1,256.90","1,250.00","1,259.31","1,249.74","","0.50%"
"2017- 06- 22","1,250.62","1,245.55","1,255.05","1,245.55","","0.33%"
"2017- 06- 21","1,246.55","1,243.16","1,248.31","1,241.25","","0.27%"
"2017- 06- 20","1,243.19","1,244.04","1,248.38","1,241.38","","0.00%"
"2017- 06- 19","1,243.25","1,254.00","1,256.12","1,243.22","","-0.83%"
"2017- 06- 16","1,253.63","1,254.36","1,257.63","1,251.55","","-0.03%"
"2017- 06- 15","1,254.00","1,260.70","1,267.04","1,251.68","","-0.57%"
"2017- 06- 14","1,261.18","1,266.28","1,279.87","1,257.15","","-0.37%"
"2017- 06- 13","1,265.85","1,264.75","1,269.42","1,259.66","","0.01%"
"2017- 06- 12","1,265.74","1,267.42","1,271.01","1,263.95","","-0.05%"
"2017- 06- 09","1,266.40","1,279.29","1,281.30","1,264.74","","-0.98%"
"2017- 06- 08","1,278.90","1,287.45","1,289.34","1,271.49","","-0.62%"
"2017- 06- 07","1,286.91","1,294.39","1,295.28","1,283.00","","-0.55%"
"2017- 06- 06","1,294.00","1,280.26","1,296.47","1,279.44","","1.10%"
"2017- 06- 05","1,279.95","1,279.34","1,283.77","1,278.00","","0.00%"
"2017- 06- 02","1,279.98","1,266.11","1,279.98","1,259.00","","1.13%"
"2017- 06- 01","1,265.64","1,268.89","1,270.72","1,261.49","","-0.23%"
"2017- 05- 31","1,268.59","1,263.05","1,274.24","1,259.26","","0.43%"
"2017- 05- 30","1,263.10","1,267.24","1,270.86","1,259.39","","-0.31%"
"2017- 05- 29","1,266.97","1,267.47","1,269.12","1,265.12","","-0.01%"
"2017- 05- 26","1,267.05","1,255.60","1,269.88","1,252.88","","0.90%"
"2017- 05- 25","1,255.76","1,258.49","1,260.08","1,253.89","","-0.22%"
"2017- 05- 24","1,258.55","1,251.26","1,259.37","1,247.70","","0.59%"
"2017- 05- 23","1,251.16","1,260.13","1,264.18","1,250.46","","-0.74%"
"2017- 05- 22","1,260.46","1,256.10","1,263.00","1,251.61","","0.39%"
"2017- 05- 19","1,255.55","1,246.67","1,256.98","1,246.61","","0.68%"
"2017- 05- 18","1,247.05","1,261.56","1,265.54","1,245.90","","-1.09%"
"2017- 05- 17","1,260.74","1,237.31","1,261.55","1,236.30","","1.94%"
"2017- 05- 16","1,236.80","1,231.46","1,239.50","1,230.51","","0.49%"
"2017- 05- 15","1,230.71","1,228.40","1,237.76","1,227.20","","0.15%"
"2017- 05- 12","1,228.83","1,225.41","1,232.26","1,224.55","","0.32%"
"2017- 05- 11","1,224.85","1,218.74","1,228.20","1,217.81","","0.47%"
"2017- 05- 10","1,219.15","1,221.42","1,226.15","1,217.49","","-0.18%"
"2017- 05- 09","1,221.30","1,226.12","1,229.01","1,214.21","","-0.41%"
"2017- 05- 08","1,226.30","1,225.67","1,237.10","1,225.36","","-0.12%"
"2017- 05- 05","1,227.74","1,227.93","1,235.79","1,225.83","","0.00%"
"2017- 05- 04","1,227.75","1,238.66","1,241.77","1,225.70","","-0.86%"
"2017- 05- 03","1,238.38","1,256.71","1,257.29","1,236.41","","-1.47%"
"2017- 05- 02","1,256.90","1,256.51","1,257.89","1,251.48","","0.01%"
"2017- 05- 01","1,256.80","1,268.60","1,271.60","1,254.16","","-0.90%"
"2017- 04- 28","1,268.15","1,264.26","1,269.08","1,263.30","","0.28%"
"2017- 04- 27","1,264.60","1,268.80","1,270.53","1,261.61","","-0.35%"
"2017- 04- 26","1,269.05","1,264.41","1,271.10","1,260.30","","0.42%"
"2017- 04- 25","1,263.76","1,276.96","1,278.57","1,261.81","","-0.90%"
"2017- 04- 24","1,275.30","1,269.88","1,277.48","1,266.01","","-0.72%"
"2017- 04- 21","1,284.50","1,281.96","1,288.67","1,278.43","","0.21%"
"2017- 04- 20","1,281.85","1,280.06","1,283.79","1,276.74","","0.17%"
"2017- 04- 19","1,279.66","1,290.21","1,291.51","1,276.48","","-0.77%"
"2017- 04- 18","1,289.64","1,284.94","1,292.70","1,279.40","","0.38%"
"2017- 04- 17","1,284.80","1,292.96","1,295.92","1,281.61","","-0.07%"
"2017- 04- 14","1,285.69","1,287.35","1,288.75","1,285.31","","-0.16%"
"2017- 04- 13","1,287.74","1,285.54","1,289.03","1,281.74","","0.09%"
"2017- 04- 12","1,286.60","1,274.51","1,287.29","1,272.42","","0.95%"
"2017- 04- 11","1,274.44","1,255.23","1,275.55","1,253.29","","1.57%"
"2017- 04- 10","1,254.73","1,254.26","1,257.70","1,247.50","","0.05%"
"2017- 04- 07","1,254.05","1,252.11","1,270.96","1,250.80","","0.18%"
"2017- 04- 06","1,251.80","1,256.40","1,259.46","1,249.85","","-0.28%"
"2017- 04- 05","1,255.30","1,255.73","1,257.78","1,243.85","","-0.07%"
"2017- 04- 04","1,256.22","1,255.46","1,261.90","1,254.46","","0.23%"
"2017- 04- 03","1,253.35","1,248.40","1,254.20","1,244.55","","0.34%"
"2017- 03- 31","1,249.13","1,242.83","1,251.11","1,240.05","","0.47%"
"2017- 03- 30","1,243.30","1,253.10","1,254.20","1,242.61","","-0.73%"
"2017- 03- 29","1,252.45","1,251.64","1,255.16","1,247.25","","0.07%"
"2017- 03- 28","1,251.63","1,253.82","1,258.46","1,247.52","","-0.21%"
"2017- 03- 27","1,254.30","1,248.01","1,261.53","1,247.69","","0.81%"
"2017- 03- 24","1,244.17","1,244.88","1,252.28","1,240.72","","-0.09%"
"2017- 03- 23","1,245.30","1,248.86","1,253.62","1,242.84","","-0.32%"
"2017- 03- 22","1,249.35","1,244.15","1,251.76","1,243.89","","0.35%"
"2017- 03- 21","1,245.00","1,233.78","1,248.10","1,226.82","","0.90%"
"2017- 03- 20","1,233.90","1,229.79","1,236.25","1,229.51","","0.39%"
"2017- 03- 17","1,229.15","1,227.31","1,232.45","1,225.06","","0.19%"
"2017- 03- 16","1,226.78","1,219.03","1,233.51","1,217.83","","0.61%"
"2017- 03- 15","1,219.40","1,199.11","1,222.66","1,197.93","","1.69%"
"2017- 03- 14","1,199.08","1,204.25","1,208.38","1,197.54","","-0.41%"
"2017- 03- 13","1,204.05","1,205.43","1,211.66","1,202.47","","-0.04%"
"2017- 03- 10","1,204.55","1,200.80","1,206.43","1,194.62","","0.31%"
"2017- 03- 09","1,200.83","1,207.63","1,209.17","1,199.12","","-0.56%"
"2017- 03- 08","1,207.58","1,215.65","1,218.68","1,206.13","","-0.67%"
"2017- 03- 07","1,215.67","1,225.62","1,227.25","1,213.67","","-0.84%"
"2017- 03- 06","1,225.96","1,232.81","1,237.17","1,224.65","","-0.68%"
"2017- 03- 03","1,234.30","1,234.80","1,236.28","1,222.59","","-0.08%"
"2017- 03- 02","1,235.30","1,249.44","1,250.36","1,231.16","","-1.09%"
